,allocation_category,amount,location_code,fiscal_year
1754,TL NYSTL Library Books HS,"$ 8,161",K590,2020
1755,TL NYSTL Software HS,"$ 13,164",K590,2020
1756,TL NYSTL Textbooks HS,"$ 76,170",K590,2020
1757,TL OTPS for PSAL HS,"$ 1,156",K590,2020
1758,TL Parent Coordinator HS,"$ 54,407",K590,2020
1759,TL Parent Coordinator OTPS HS,$ 500,K590,2020
1760,TL RS IEP Para,"$ 114,591",K590,2020
1761,TL RS Mandated Counseling Shared,"$ 55,836",K590,2020
1762,TL RS Mandated Speech Shared,"$ 96,693",K590,2020
1763,TL RS Speech Sixth Period Coverage,"$ 7,813",K590,2020
1764,TL Summer in the City Shared,"$ 32,774",K590,2020
1765,TL Summer in the City Support Shared,"$ 50,426",K590,2020
1766,TL Translation Services,"$ 2,500",K590,2020
1767,TL Wellness Support,$ 378,K590,2020
1768,AIDP Attendance Shared,"$ 138,934",K590,2019
1769,Contract for Excellence FY 09 HS,"$ 110,032",K590,2019
1770,IDEA RS IEP Para,"$ 50,932",K590,2019
1771,Sequester Aid IDEA RS IEP Paras,"$ 2,391",K590,2019
1772,Sequester/2010 Census Title I SWP,"$ 25,567",K590,2019
1773,Title I SWP,"$ 745,718",K590,2019
1774,Title I SWP Parent and Family Engagement,"$ 7,533",K590,2019
1775,Title I SWP Translation Services,"$ 3,622",K590,2019
1776,TL 09 C4E CTT HS,"$ 42,649",K590,2019
1777,TL 12-Month AP HS,"$ 14,199",K590,2019
1778,TL Arts Studio HS,"$ 5,100",K590,2019
1779,TL CB Per Session Per Diem Prep,"$ 4,063",K590,2019
1780,TL CB School Staff,"$ 88,987",K590,2019
1781,TL Computer Maintenance HS,"$ 7,823",K590,2019
1782,TL E&E AP for All PSPD HS,"$ 8,000",K590,2019
1783,TL E&E MS College Access OTPS,"$ 18,715",K590,2019
1784,TL E&E MS College Access PS,"$ 4,603",K590,2019
1785,TL ELA/Math Student Support,"$ 24,375",K590,2019
1786,TL Fair Student Funding HS,"$ 6,725,589",K590,2019
1787,TL FSF Floor Raise HS,"$ 160,485",K590,2019
1788,TL FSF Legacy Teacher Supplement HS,"$ 22,519",K590,2019
1789,TL FSF Post-IEP Support HS,"$ 1,471",K590,2019
1790,TL GE CB School Staff,"$ 74,190",K590,2019
1791,TL Implicit Bias Awareness,$ 157,K590,2019
1792,TL MOSL,"$ 1,700",K590,2019
1793,TL NYSTL Hardware HS,"$ 13,316",K590,2019
1794,TL NYSTL Library Books HS,"$ 7,819",K590,2019
1795,TL NYSTL Software HS,"$ 12,801",K590,2019
1796,TL NYSTL Textbooks HS,"$ 72,702",K590,2019
1797,TL OTPS for PSAL HS,"$ 1,156",K590,2019
1798,TL Parent Coordinator HS,"$ 51,124",K590,2019
1799,TL Parent Coordinator OTPS HS,$ 500,K590,2019
1800,TL RS IEP Para,"$ 85,702",K590,2019
1801,TL RS Mandated Counseling Shared,"$ 57,487",K590,2019
1802,TL RS Mandated Speech Shared,"$ 93,637",K590,2019
1803,TL RS Speech Sixth Period Coverage,"$ 12,798",K590,2019
1804,TL School Incentive 2019C3,"$ 32,197",K590,2019
1805,TL SE CB School Staff,"$ 4,467",K590,2019
1806,TL Social and Emotional Learning HS,"$ 9,000",K590,2019
1807,TL Strong Schools Strong Communities HS,"$ 16,000",K590,2019
1808,TL Summer in the City Shared,"$ 34,608",K590,2019
1809,TL Summer in the City Support Shared,"$ 41,159",K590,2019
1810,TL Terminal and Paid Leaves,"$ 26,513",K590,2019
1811,TL Translation Services,"$ 2,127",K590,2019
1812,TL Vision for School Improvement,"$ 24,888",K590,2019
1813,AIDP Attendance Shared,"$ 130,303",K590,2018
1814,ASA for AA SIPP OTPS,"$ 124,300",K590,2018
1815,Contract for Excellence FY 09 HS,"$ 99,080",K590,2018
1816,IDEA RS IEP Para,"$ 22,061",K590,2018
1817,Rollover TI SIG 76 Socioeconomic 16K455 17K590,"$ 223,817",K590,2018
1818,Sequester Aid IDEA RS IEP Paras,"$ 2,357",K590,2018
1819,Sequester/2010 Census Title I SWP,"$ 25,652",K590,2018
1820,TI SIG 76 Socioeconomic 16K455,"$ 178,251",K590,2018
1821,Title I SWP,"$ 722,633",K590,2018
1822,Title I SWP Parent Involvement,"$ 7,299",K590,2018
1823,Title I SWP Translation Services,"$ 3,640",K590,2018
1824,TL 09 C4E CTT HS,"$ 56,865",K590,2018
1825,TL Arts Studio HS,"$ 5,825",K590,2018
1826,TL ASA for AA for SIPP and PSSG PS,"$ 79,749",K590,2018
1827,TL CB School Staff,"$ 120,781",K590,2018
1828,TL Computer Maintenance HS,"$ 6,878",K590,2018
1829,TL E&E MS College Access,"$ 19,175",K590,2018
1830,TL ELA/Math Student Support,"$ 23,334",K590,2018
1831,TL Fair Student Funding HS,"$ 6,008,181",K590,2018
1832,TL FSF Legacy Teacher Supplement HS,"$ 29,389",K590,2018
1833,TL MOSL,"$ 1,700",K590,2018
1834,TL NYSTL Hardware HS,"$ 13,272",K590,2018
1835,TL NYSTL Library Books HS,"$ 7,565",K590,2018
1836,TL NYSTL Software HS,"$ 12,411",K590,2018
1837,TL NYSTL Textbooks HS,"$ 69,817",K590,2018
1838,TL OTPS for PSAL HS,"$ 1,082",K590,2018
1839,TL Parent Coordinator HS,"$ 51,124",K590,2018
1840,TL Parent Coordinator OTPS HS,$ 500,K590,2018
1841,TL RS IEP Para,"$ 55,060",K590,2018
1842,TL RS Mandated Counseling Shared,"$ 52,786",K590,2018
1843,TL RS Mandated Speech Shared,"$ 90,166",K590,2018
1844,TL RS Speech Sixth Period Coverage,"$ 4,210",K590,2018
1845,TL Salary Subsidy 2018 HS,"$ 101,170",K590,2018
1846,TL Social and Emotional Learning HS,"$ 5,000",K590,2018
1847,TL Strong Schools Strong Communities HS,"$ 16,000",K590,2018
1848,TL Summer in the City Shared,"$ 34,367",K590,2018
1849,TL Summer in the City Support Shared,"$ 36,313",K590,2018
1850,TL Temporary Shortfall 6 pd Shortage Coverage,"$ 144,623",K590,2018
1851,TL Temporary Shortfall Per Diem,"$ 30,192",K590,2018
1852,TL Temporary Shortfall Per Session-OTPS,"$ 58,553",K590,2018
1853,TL Temporary Shortfall Support Staff,"$ 21,004",K590,2018
1854,TL Temporary Shortfall Teachers,"$ 24,615",K590,2018
1855,TL Terminal and Paid Leaves,"$ 3,856",K590,2018
1856,TL Translation Services,"$ 2,138",K590,2018
1857,TL Vision for School Improvement,"$ 24,888",K590,2018
1858,ARPA Academic Recovery,"$ 60,000",K568,2022
1859,ARPA Academic Recovery Arts,"$ 15,000",K568,2022
1860,ARPA Academic Recovery SE After-School Instruction,"$ 9,843",K568,2022
1861,ARPA Academic Recovery SE Counseling,$ 943,K568,2022
1862,ARPA Academic Recovery SE Intervention Training,"$ 2,363",K568,2022
1863,ARPA Academic Recovery SE Planning Prep,"$ 1,019",K568,2022
1864,ARPA Academic Recovery SE RS Related Services,$ 522,K568,2022
1865,ARPA Academic Recovery Social Worker,"$ 154,225",K568,2022
1866,ARPA Community School Supplement,"$ 103,770",K568,2022
1867,ARPA Election Day Remote Planning,"$ 4,258",K568,2022
1868,ARPA LA Initial Register Relief,"$ 39,658",K568,2022
1869,ARPA LA MYA Register Relief,"$ 116,799",K568,2022
1870,ARPA School COVID Planning Expansion,"$ 8,866",K568,2022
1871,ARPA Vaccine Policy Coverage,"$ 2,412",K568,2022
1872,Contract for Excellence FY 09 HS,"$ 52,570",K568,2022
1873,CRRSA Computer Maintenance,"$ 1,130",K568,2022
1874,CRRSA OTPS for PSAL,$ 757,K568,2022
1875,CRRSA Situation Room,$ 683,K568,2022
1876,High Need Support for Title I,"$ 1,958",K568,2022
1877,High Need Support for Title I STH,$ 391,K568,2022
1878,IDEA RS IEP Para,"$ 12,205",K568,2022
1879,OASAS Sub Abuse,"$ 89,695",K568,2022
1880,OASAS Sub Abuse OTPS,$ 500,K568,2022
1881,Rollover Smart Schools Bond Act,"$ 6,667",K568,2022
1882,Title I SWP,"$ 56,089",K568,2022
1883,Title I SWP Carry Over,"$ 7,786",K568,2022
1884,Title I SWP Carry Over Parent and Family Engage,$ 316,K568,2022
1885,Title I SWP Parent and Family Engagement,$ 561,K568,2022
1886,Title I SWP STH,"$ 11,218",K568,2022
1887,Title I SWP Translation Services,"$ 1,328",K568,2022
1888,Title IV Fall Reopening Planning Grant,"$ 3,976",K568,2022
1889,Title IV Well Rounded ELA Math Support,"$ 2,024",K568,2022
1890,TL 09 C4E ICT HS,"$ 21,324",K568,2022
1891,TL 12-Month AP HS,"$ 14,868",K568,2022
1892,TL CB School Staff,"$ 81,960",K568,2022
1893,TL Civics for All,"$ 2,750",K568,2022
1894,TL Computer Maintenance HS,"$ 5,494",K568,2022
1895,TL COVID Register Relief HS,$ 3,K568,2022
1896,TL CRRSA COVID MYA Register Relief HS,"$ 32,943",K568,2022
1897,TL CRRSA Surplus Rollover HS,"$ 5,256",K568,2022
1898,TL E&E AP for All PSPD HS,"$ 5,310",K568,2022
1899,TL E&E AP for All Support HS,"$ 7,650",K568,2022
1900,TL E&E College Access 4 All HS,"$ 35,000",K568,2022
1901,TL ELA/Math Student Support,"$ 5,858",K568,2022
1902,TL Fair Student Funding HS,"$ 927,766",K568,2022
1903,TL MOSL,"$ 1,500",K568,2022
1904,TL NYSTL Hardware HS,$ 781,K568,2022
1905,TL NYSTL Library Books HS,$ 457,K568,2022
1906,TL NYSTL Software HS,$ 718,K568,2022
1907,TL NYSTL Textbooks HS,"$ 4,238",K568,2022
1908,TL Parent Coordinator HS,"$ 38,235",K568,2022
1909,TL Parent Coordinator OTPS HS,$ 500,K568,2022
1910,TL Permanent Placement 2022,"$ 96,986",K568,2022
1911,TL RS IEP Para,"$ 33,488",K568,2022
1912,TL RS Mandated Counseling Shared,"$ 17,807",K568,2022
1913,TL Summer Rising Shared,"$ 21,446",K568,2022
1914,TL Temporary Shortfall Teachers,"$ 62,238",K568,2022
1915,TL Translation Services,$ 931,K568,2022
1916,Contract for Excellence FY 09 HS,"$ 52,570",K568,2021
1917,High Need Support for Title I,"$ 2,925",K568,2021
1918,IDEA RS IEP Para,"$ 14,069",K568,2021
1919,OASAS Sub Abuse,"$ 89,442",K568,2021
1920,Title I STH,$ 800,K568,2021
1921,Title I STH Carry Over,$ 800,K568,2021
1922,Title I SWP,"$ 84,101",K568,2021
1923,Title I SWP Carry Over,"$ 12,634",K568,2021
1924,Title I SWP Parent and Family Engagement,$ 858,K568,2021
1925,Title I SWP Translation Services,"$ 1,370",K568,2021
1926,Title IV Summer Rising Reopening Planning,"$ 1,624",K568,2021
1927,Title IV Well Rounded ELA Math Support,"$ 2,692",K568,2021
1928,TL 09 C4E ICT HS,"$ 7,108",K568,2021
1929,TL 12-Month AP HS,"$ 15,395",K568,2021
1930,TL Arts Studio HS,$ 560,K568,2021
1931,TL CB School Staff,"$ 8,542",K568,2021
1932,TL Computer Maintenance HS,"$ 4,807",K568,2021
1933,TL Covid MY Register Loss Restoration HS,"$ 39,661",K568,2021
1934,TL CRRSA COVID MYA Register Loss Restoration HS,"$ 118,983",K568,2021
1935,TL CRRSA COVID Teacher Support,"$ 34,000",K568,2021
1936,TL E&E AP for All PSPD HS,"$ 5,404",K568,2021
1937,TL E&E AP for All Support HS,"$ 6,073",K568,2021
1938,TL E&E College Access 4 All HS,"$ 36,400",K568,2021
1939,TL ELA/Math Student Support,"$ 7,536",K568,2021
1940,TL Fair Student Funding HS,"$ 1,078,425",K568,2021
1941,TL Implicit Bias Awareness,$ 718,K568,2021
1942,TL Instructional Leadership Framework,"$ 18,938",K568,2021
1943,TL NYSTL Hardware HS,"$ 1,102",K568,2021
1944,TL NYSTL Library Books HS,$ 633,K568,2021
1945,TL NYSTL Software HS,"$ 1,016",K568,2021
1946,TL NYSTL Textbooks HS,"$ 5,884",K568,2021
1947,TL Parent Coordinator HS,"$ 38,235",K568,2021
1948,TL Parent Coordinator OTPS HS,$ 500,K568,2021
1949,TL Periodic Assessment,"$ 1,500",K568,2021
1950,TL RS IEP Para,"$ 30,611",K568,2021
1951,TL RS Mandated Counseling Shared,"$ 24,908",K568,2021
1952,TL School COVID Planning Supplement,"$ 3,366",K568,2021
1953,TL Translation Services,$ 960,K568,2021
1954,Contract for Excellence FY 09 HS,"$ 52,570",K568,2020
1955,High Need Support for Title I,"$ 3,126",K568,2020
1956,IDEA RS IEP Para,"$ 22,008",K568,2020
1957,OASAS Sub Abuse,"$ 87,947",K568,2020
1958,OASAS Sub Abuse OTPS,"$ 1,000",K568,2020
1959,Title I SWP,"$ 93,300",K568,2020
1960,Title I SWP Parent and Family Engagement,$ 942,K568,2020
1961,Title I SWP Translation Services,"$ 1,462",K568,2020
1962,TL 09 C4E CTT HS,"$ 7,108",K568,2020
1963,TL CB School Staff,"$ 18,694",K568,2020
1964,TL Computer Maintenance HS,"$ 4,807",K568,2020
1965,TL Continuous Improvement HS,"$ 16,000",K568,2020
1966,TL E&E AP for All PSPD HS,"$ 13,500",K568,2020
1967,TL E&E AP for All Support HS,"$ 16,228",K568,2020
1968,TL E&E College Access 4 All HS,"$ 34,905",K568,2020
1969,TL ELA/Math Student Support,"$ 7,599",K568,2020
1970,TL Fair Student Funding HS,"$ 1,244,790",K568,2020
1971,TL Instructional Leadership Framework,"$ 19,097",K568,2020
1972,TL Instructional Leadership Program Support,"$ 13,225",K568,2020
1973,TL Learning and Practicing Tolerance HS,$ 778,K568,2020
1974,TL MOSL,"$ 1,500",K568,2020
1975,TL NYSTL Hardware HS,"$ 1,133",K568,2020
1976,TL NYSTL Library Books HS,$ 695,K568,2020
1977,TL NYSTL Software HS,"$ 1,121",K568,2020
1978,TL NYSTL Textbooks HS,"$ 6,486",K568,2020
1979,TL OTPS for PSAL HS,$ 757,K568,2020
1980,TL Parent Coordinator HS,"$ 37,878",K568,2020
1981,TL Parent Coordinator OTPS HS,$ 500,K568,2020
1982,TL RS IEP Para,"$ 62,754",K568,2020
1983,TL RS Mandated Counseling Shared,"$ 33,761",K568,2020
1984,TL Sabbaticals,"$ 79,749",K568,2020
1985,TL School Incentive 2020C2,"$ 23,503",K568,2020
1986,TL Summer in the City Shared,"$ 3,861",K568,2020
1987,TL Summer in the City Support Shared,$ 262,K568,2020
1988,TL Time and Attendance HS,$ 875,K568,2020
1989,TL Translation Services,$ 858,K568,2020
1990,Contract for Excellence FY 09 HS,"$ 62,102",K568,2019
1991,IDEA RS IEP Para,"$ 28,037",K568,2019
1992,Sequester Aid IDEA RS IEP Paras,"$ 2,382",K568,2019
1993,Sequester/2010 Census Title I SWP,"$ 2,768",K568,2019
1994,Title I SWP,"$ 80,722",K568,2019
1995,Title I SWP Parent and Family Engagement,$ 815,K568,2019
1996,Title I SWP Translation Services,"$ 1,435",K568,2019
1997,TL 09 C4E CTT HS,"$ 7,108",K568,2019
1998,TL 12-Month AP HS,"$ 14,199",K568,2019
1999,TL Arts Studio HS,$ 850,K568,2019
2000,TL CB Per Session Per Diem Prep,$ 232,K568,2019
2001,TL CB School Staff,"$ 18,782",K568,2019
2002,TL Computer Maintenance HS,"$ 8,105",K568,2019
2003,TL Core Curriculum Support,$ 286,K568,2019
2004,TL E&E Advanced Placement for All HS,"$ 31,037",K568,2019
2005,TL E&E AP for All PSPD HS,"$ 11,302",K568,2019
2006,TL E&E AP for All Support HS,"$ 39,300",K568,2019
2007,TL E&E College Access 4 All HS,"$ 25,000",K568,2019
2008,TL ELA/Math Student Support,"$ 6,861",K568,2019
2009,TL Fair Student Funding HS,"$ 1,191,101",K568,2019
2010,TL GE CB School Staff,"$ 13,472",K568,2019
2011,TL MOSL,"$ 1,500",K568,2019
2012,TL NYSTL Hardware HS,$ 132,K568,2019
2013,TL NYSTL Library Books HS,$ 667,K568,2019
2014,TL NYSTL Software HS,$ 132,K568,2019
2015,TL OTPS for PSAL HS,$ 757,K568,2019
2016,TL Parent Coordinator HS,"$ 42,442",K568,2019
2017,TL Parent Coordinator OTPS HS,$ 500,K568,2019
2018,TL RS IEP Para,"$ 56,879",K568,2019
2019,TL RS Mandated Counseling Shared,"$ 19,995",K568,2019
2020,TL Sabbaticals,"$ 78,783",K568,2019
2021,TL SE CB School Staff,"$ 3,301",K568,2019
2022,TL Social and Emotional Learning HS,"$ 9,000",K568,2019
2023,TL Strong Schools Strong Communities HS,"$ 16,000",K568,2019
2024,TL Summer in the City Shared,"$ 3,608",K568,2019
2025,TL Time and Attendance HS,$ 625,K568,2019
2026,TL Translation Services,$ 842,K568,2019
2027,TL Vision for School Improvement,"$ 19,097",K568,2019
2028,Contract for Excellence FY 09 HS,"$ 73,035",K568,2018
2029,IDEA RS IEP Para,"$ 55,817",K568,2018
2030,OASAS Sub Abuse,"$ 82,483",K568,2018
2031,OASAS Sub Abuse OTPS,$ 500,K568,2018
2032,Sequester Aid IDEA RS IEP Paras,"$ 2,305",K568,2018
2033,Sequester/2010 Census Title I SWP,"$ 3,534",K568,2018
2034,Title I SWP,"$ 99,542",K568,2018
2035,Title I SWP Parent Involvement,"$ 1,005",K568,2018
2036,Title I SWP Translation Services,"$ 1,542",K568,2018
2037,TL 09 C4E CTT HS,"$ 21,324",K568,2018
2038,TL CB School Staff,"$ 22,911",K568,2018
2039,TL Computer Maintenance HS,"$ 9,315",K568,2018
2040,TL Core Curriculum Support,$ 429,K568,2018
2041,TL E&E Advanced Placement for All HS,"$ 29,740",K568,2018
2042,TL E&E AP for All Support HS,"$ 29,384",K568,2018
2043,TL ELA/Math Student Support,"$ 7,238",K568,2018
2044,TL Fair Student Funding HS,"$ 1,202,115",K568,2018
2045,TL MOSL,"$ 1,500",K568,2018
2046,TL NYSTL Library Books HS,$ 898,K568,2018
2047,TL NYSTL Textbooks HS,"$ 6,146",K568,2018
2048,TL OTPS for PSAL HS,$ 757,K568,2018
2049,TL Parent Coordinator HS,"$ 37,676",K568,2018
2050,TL Parent Coordinator OTPS HS,$ 500,K568,2018
2051,TL Potential Mid Year Adj to be Repaid,"$ 90,898",K568,2018
2052,TL RS IEP Para,"$ 33,266",K568,2018
2053,TL RS Mandated Counseling Shared,"$ 23,994",K568,2018
2054,TL Social and Emotional Learning HS,"$ 5,000",K568,2018
2055,TL Strong Schools Strong Communities HS,"$ 16,000",K568,2018
2056,TL Summer in the City Shared,"$ 4,784",K568,2018
2057,TL Translation Services,$ 906,K568,2018
2058,TL Vision for School Improvement,"$ 19,097",K568,2018
2059,AIDP Attendance Shared,"$ 150,490",K548,2022
2060,ARPA Academic Recovery,"$ 73,935",K548,2022
2061,ARPA Academic Recovery Arts,"$ 18,484",K548,2022
2062,ARPA Academic Recovery Arts Summer Rising,"$ 25,000",K548,2022
2063,ARPA Academic Recovery SE After-School Instruction,"$ 39,374",K548,2022
2064,ARPA Academic Recovery SE Counseling,"$ 2,965",K548,2022
2065,ARPA Academic Recovery SE Intervention Training,"$ 2,363",K548,2022
2066,ARPA Academic Recovery SE Planning Prep,"$ 4,075",K548,2022
2067,ARPA Academic Recovery SE RS Related Services,"$ 3,480",K548,2022
2068,ARPA Academic Recovery Social Worker,"$ 154,225",K548,2022
2069,ARPA Computer Science for All,"$ 20,803",K548,2022
2070,ARPA Election Day Remote Planning,"$ 4,258",K548,2022
2071,ARPA LA MYA Register Relief,"$ 170,984",K548,2022
2072,ARPA School COVID Planning Expansion,"$ 12,486",K548,2022
2073,Contract for Excellence FY 09 HS,"$ 44,311",K548,2022
2074,CRRSA Computer Maintenance,$ 232,K548,2022
2075,CRRSA CRSE Arts Studio,$ 321,K548,2022
2076,CRRSA OTPS for PSAL,"$ 1,343",K548,2022
2077,CRRSA Restoration Arts Studio,$ 814,K548,2022
2078,CRRSA Situation Room,"$ 1,367",K548,2022
2079,High Need Support for Title I,"$ 7,275",K548,2022
2080,High Need Support for Title I STH,"$ 1,044",K548,2022
2081,IDEA RS IEP Para,"$ 60,606",K548,2022
2082,OASAS Sub Abuse,"$ 71,469",K548,2022
2083,OASAS Sub Abuse OTPS,$ 500,K548,2022
2084,Rollover Smart Schools Bond Act,"$ 7,556",K548,2022
2085,Title I SWP,"$ 208,467",K548,2022
2086,Title I SWP Carry Over,"$ 28,936",K548,2022
2087,Title I SWP Carry Over Parent and Family Engage,"$ 1,174",K548,2022
2088,Title I SWP Parent and Family Engagement,"$ 2,085",K548,2022
2089,Title I SWP STH,"$ 29,914",K548,2022
2090,Title I SWP Translation Services,"$ 1,771",K548,2022
2091,Title IV Ed Tech,"$ 18,500",K548,2022
2092,Title IV Fall Reopening Planning Grant,"$ 5,520",K548,2022
2093,Title IV Well Rounded ELA Math Support,"$ 5,805",K548,2022
2094,TL 12-Month AP HS,"$ 14,868",K548,2022
2095,TL CB School Staff,"$ 43,491",K548,2022
2096,TL Civics for All,"$ 2,750",K548,2022
2097,TL Computer Maintenance HS,"$ 1,125",K548,2022
2098,TL CRRSA COVID MYA Register Relief HS,"$ 48,226",K548,2022
2099,TL CRRSA FSF Floor Raise HS,"$ 78,802",K548,2022
2100,TL CRRSA Surplus Rollover HS,"$ 18,468",K548,2022
2101,TL CTE Programs HS,"$ 39,922",K548,2022
2102,TL CTE WBL HS,"$ 16,122",K548,2022
2103,TL E&E AP for All PSPD HS,"$ 5,310",K548,2022
2104,TL E&E AP for All Support HS,"$ 10,675",K548,2022
2105,TL E&E College Access 4 All HS,"$ 35,025",K548,2022
2106,TL ELA/Math Student Support,"$ 16,806",K548,2022
2107,TL Fair Student Funding HS,"$ 2,131,966",K548,2022
2108,TL FSF Floor Raise HS,"$ 133,500",K548,2022
2109,TL FSF School to School Transfers Shared HS,"$ 20,000",K548,2022
2110,TL Itinerant Staff Shared,"$ 63,576",K548,2022
2111,TL MOSL,"$ 1,500",K548,2022
2112,TL NYSTL Hardware HS,"$ 3,050",K548,2022
2113,TL NYSTL Library Books HS,"$ 1,784",K548,2022
2114,TL NYSTL Software HS,"$ 2,804",K548,2022
2115,TL NYSTL Textbooks HS,"$ 16,544",K548,2022
2116,TL Parent Coordinator HS,"$ 43,968",K548,2022
2117,TL Parent Coordinator OTPS HS,$ 500,K548,2022
2118,TL RS IEP Para,"$ 82,008",K548,2022
2119,TL RS Mandated Counseling Shared,"$ 39,724",K548,2022
2120,TL Situation Room,$ 282,K548,2022
2121,TL Summer Rising Shared,"$ 13,949",K548,2022
2122,TL Translation Services,"$ 1,241",K548,2022
2123,Contract for Excellence FY 09 HS,"$ 44,311",K548,2021
2124,High Need Support for Title I,"$ 7,627",K548,2021
2125,IDEA RS IEP Para,"$ 28,138",K548,2021
2126,OASAS Sub Abuse,"$ 89,963",K548,2021
2127,Title I STH,"$ 2,900",K548,2021
2128,Title I STH Carry Over,"$ 2,900",K548,2021
2129,Title I SWP,"$ 218,451",K548,2021
2130,Title I SWP Carry Over,"$ 32,125",K548,2021
2131,Title I SWP Parent and Family Engagement,"$ 2,660",K548,2021
2132,Title I SWP Translation Services,"$ 1,690",K548,2021
2133,Title IV Summer Rising Reopening Planning,"$ 2,297",K548,2021
2134,Title IV Well Rounded ELA Math Support,"$ 5,572",K548,2021
2135,TL 12-Month AP HS,"$ 15,395",K548,2021
2136,TL Arts Studio HS,"$ 1,120",K548,2021
2137,TL CB School Staff,"$ 31,923",K548,2021
2138,TL Computer Maintenance HS,"$ 3,220",K548,2021
2139,TL CRRSA COVID Teacher Support,"$ 97,128",K548,2021
2140,TL CTE Programs HS,"$ 46,574",K548,2021
2141,TL CTE WBL HS,"$ 11,627",K548,2021
2142,TL E&E AP for All PSPD HS,"$ 1,732",K548,2021
2143,TL E&E AP for All Support HS,"$ 6,508",K548,2021
2144,TL E&E College Access 4 All HS,"$ 27,000",K548,2021
2145,TL ELA/Math Student Support,"$ 15,598",K548,2021
2146,TL Fair Student Funding HS,"$ 2,348,050",K548,2021
2147,TL FSF Post-IEP Support HS,$ 993,K548,2021
2148,TL Implicit Bias Awareness,$ 271,K548,2021
2149,TL Instructional Leadership Framework,"$ 18,938",K548,2021
2150,TL NYSTL Hardware HS,"$ 2,916",K548,2021
2151,TL NYSTL Library Books HS,"$ 1,677",K548,2021
2152,TL NYSTL Software HS,"$ 2,689",K548,2021
2153,TL NYSTL Textbooks HS,"$ 15,576",K548,2021
2154,TL Parent Coordinator HS,"$ 43,968",K548,2021
2155,TL Parent Coordinator OTPS HS,$ 500,K548,2021
2156,TL Periodic Assessment,"$ 1,500",K548,2021
2157,TL RS IEP Para,"$ 78,590",K548,2021
2158,TL RS Mandated Counseling Shared,"$ 32,773",K548,2021
